Borough,Neighborhood,Neighborhood_Latitude,Neighborhood_Longitude,Venue,Venue_Latitude,Venue_Longitude,Venue_Category
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Seafood 212 Wiro Sableng,-6.152724390393022,106.90902508584196,Seafood Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Seorak Chuoetang (Resto Bumbu Dua),-6.145865894596631,106.90529143770478,Korean Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Dotonburi Food Town MOI,-6.151219,106.891813,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Siomay Pak Parno,-6.144105458949205,106.89567135682917,French Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Kawan Sehat Healthy Grocery Store,-6.146037735698152,106.90640330314636,Vegetarian / Vegan Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,kitchenette,-6.156073,106.908713,American Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Bakmi GM,-6.150711838447901,106.8904795993063,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Jie Mei,-6.149765649320679,106.90171446412751,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Sentosa Seafood Kelapa Gading,-6.145383,106.904637,Seafood Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Bakmi Kepiting Pontianak New Oriental,-6.147545649674799,106.90679572842492,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Hanamasa,-6.150069910401875,106.90362453460693,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Paberik Mie 1938,-6.146533,106.898199,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Pizzeria Cavalese,-6.151019,106.893179,Pizza Place
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Hungry Panda,-6.151297185621779,106.90950607271525,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Song Fa Bak Kut Teh Moi,-6.152519581544609,106.89351004719452,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Papa Ron's Pizza,-6.150219249618646,106.90306663513184,Pizza Place
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Bakmi Asoy,-6.165628984773462,106.90219902730938,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Lomie Pinangsia,-6.152349,106.909159,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Kwetiaw Sapi Kelapa Gading,-6.1698558178762175,106.89954317101562,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,B'steak Grill & Pancake,-6.145919,106.89264,Steakhouse
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Holycow! Steakhouse,-6.16384575460423,106.90317661068737,Steakhouse
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Bakmi Tan,-6.170877208000706,106.90238438505025,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Bakmi Copin,-6.148273472664331,106.91048479193718,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Pizzeria Cavalese,-6.1455343878729405,106.87717281459533,Pizza Place
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Baji Pamai,-6.164764050817111,106.90272166346688,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Tanto@Net,-6.153663,106.9208,Indonesian Meatball Place
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Bakso Solo Samrat,-6.164388549208431,106.90292813356318,Javanese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Nasi Akwang,-6.168948744293661,106.90025141357383,Cantonese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Daun Kelapa,-6.1514025,106.88909,Sundanese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Paparons pizza,-6.166284799280832,106.89665204301475,Pizza Place
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Angke Restaurant & Ballrooms,-6.152510417924666,106.89350295878374,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Bakmi Balige Jaya,-6.184093161786652,106.88129791160675,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Bakmi TAN,-6.149859480638429,106.8918674841693,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Warung Pasta,-6.146909175045406,106.90548593388543,Italian Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Bakmi Golek,-6.194516002538647,106.8910976762709,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Depot Mendoan Banyumas - sumagung 2,-6.170186838583656,106.9013434418374,Arepa Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Tea Garden,-6.150211470972925,106.89054299424198,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Bakmi Ayung (Sunter),-6.1568003,106.87462,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Pronto Pizza & Pasta,-6.150476,106.91218454545455,Pizza Place
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,HokBen,-6.145999779069366,106.89153673274016,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Rumah Makan Pelangi,-6.172039718419149,106.89807413643975,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Jonisteak,-6.164324072074572,106.90275659590043,Steakhouse
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Siauw A Tjiap,-6.146940137315529,106.90546409893751,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Green Door Kitchen,-6.149262783202249,106.90290669240453,Café
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Bakmi Asiong,-6.168949244227713,106.90109753486483,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Bakmi Bintang Gading,-6.150926964042191,106.90927007657038,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Bakmi Grand Kelinci,-6.146054763094939,106.89217568370327,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KELAPA GADING,-6.159690469487599,106.90056247628999,Ncek Legenda Noodle Bar,-6.1469006695129815,106.90548845013775,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Cendrawasih 29 SEA FOOD,-6.116234995025375,106.91723381726734,Seafood Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Domino's Pizza Artha Gading,-6.144161921586848,106.89560888260425,Pizza Place
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Bakmi TAN,-6.149859480638429,106.8918674841693,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Tea Garden,-6.150211470972925,106.89054299424198,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Warung Pasta,-6.146909175045406,106.90548593388543,Italian Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Seorak Chuoetang (Resto Bumbu Dua),-6.145865894596631,106.90529143770478,Korean Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Siomay Pak Parno,-6.144105458949205,106.89567135682917,French Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Dotonburi Food Town MOI,-6.151219,106.891813,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Kawan Sehat Healthy Grocery Store,-6.146037735698152,106.90640330314636,Vegetarian / Vegan Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Bakmi GM,-6.150711838447901,106.8904795993063,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Tom Sushi MOI,-6.1504871565536785,106.89179362802659,Sushi Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Kamtag Plus,-6.15047,106.89303,Korean Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,HokBen,-6.145999779069366,106.89153673274016,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Din Tai Fung,-6.150641920604797,106.8923939145549,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Kepiting Cak Gundul 1992,-6.146478246297669,106.90959089321927,Seafood Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Siauw A Tjiap,-6.146940137315529,106.90546409893751,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Pondok Pangandaran,-6.15308456144761,106.90897541723618,Seafood Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Papa Ron's Pizza,-6.150219249618646,106.90306663513184,Pizza Place
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Green Door Kitchen,-6.149262783202249,106.90290669240453,Café
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Gerobak Betawi,-6.1459605,106.9109971,Betawinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Paberik Mie 1938,-6.146533,106.898199,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Sentosa Seafood Kelapa Gading,-6.145383,106.904637,Seafood Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Jie Mei,-6.149765649320679,106.90171446412751,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Bakmi Khek,-6.144722067434007,106.89583941487912,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Bakmi Kepiting Pontianak New Oriental,-6.147545649674799,106.90679572842492,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Rico's Mexican Restaurant,-6.144101604804263,106.89567645238418,Mexican Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Pizzeria Cavalese,-6.151019,106.893179,Pizza Place
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Hungry Panda,-6.151297185621779,106.90950607271525,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Bakmi Bintang Gading,-6.150926964042191,106.90927007657038,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Hanamasa,-6.150069910401875,106.90362453460693,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Bakmi Grand Kelinci,-6.146054763094939,106.89217568370327,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Angke Restaurant & Ballrooms,-6.152510417924666,106.89350295878374,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Song Fa Bak Kut Teh Moi,-6.152519581544609,106.89351004719452,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Ncek Legenda Noodle Bar,-6.1469006695129815,106.90548845013775,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Seafood 212 Wiro Sableng,-6.152724390393022,106.90902508584196,Seafood Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Myeongdonggalbi,-6.150069,106.89232,Korean Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Bakmi Copin,-6.148273472664331,106.91048479193718,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,B'steak Grill & Pancake,-6.145919,106.89264,Steakhouse
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Lomie Pinangsia,-6.152349,106.909159,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Bangi Kopi,-6.146890723670785,106.90548867918304,Coffee Shop
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,A&W,-6.146219018922312,106.89277129621557,Fried Chicken Joint
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Hanamasa Mahaka Square,-6.148707113809839,106.90230593968622,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Nasi tim pasar pagi,-6.146929446008881,106.90710819728206,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Daun Kelapa,-6.1514025,106.88909,Sundanese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Abura Soba Yamatoten MKG,-6.144157,106.896662,Soba Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Yakiniku Like,-6.151066,106.89179,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Mie Naripan,-6.151164073256488,106.89087245609974,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Ever Fresh Fish Market,-6.146394762036214,106.89252210884895,Seafood Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Wyn’s Kebab,-6.145462,106.892547,Kebab Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,KOJA,-6.1205157961719,106.90623456501,Pronto Pizza & Pasta,-6.150476,106.91218454545455,Pizza Place
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Nasi Campur Kong Hu Pay,-6.135835003019032,106.83228973343341,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Indah Seafood 94,-6.140739038772216,106.837392164811,Seafood Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Bombay junction cafe,-6.137642396852441,106.86894692029065,Indian Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Mexico,-6.14685,106.86308,Mexican Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Malacca Toast Sunter,-6.1394997,106.86223,Malay Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,East,-6.1467686,106.86313,Middle Eastern Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,"Pecel Ayam Asemka ""Ikhlas""",-6.137091205860473,106.81819856007739,Javanese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Bakmi Rajawali,-6.1421075,106.839165,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Kam Seng 金城,-6.14824396744688,106.81854211194454,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Warung Nasi Ampera Kemayoran,-6.154144,106.84642,Sundanese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Wing Heng Hongkong Dimsum Shop,-6.138407,106.865423,Dim Sum Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Marugame Udon,-6.140558,106.857186,Udon Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Kwecap Veteran,-6.138387,106.869479,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Bakmi Ayam O'Ong - Ko Aceng,-6.14916879308815,106.82547652995726,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Kari LAM,-6.140774861715341,106.81399781189526,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Bakmi Tan,-6.150410497562174,106.82303018989946,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Padang Merdeka Sunter,-6.14051,106.85767,Padangnese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Pizza Hut,-6.140379500624709,106.85715113761604,Pizza Place
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Kwetiaw 36 Wantoro,-6.1410336,106.83952,Asian Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Acin Masakan Pontianak,-6.143669799965714,106.84211482492078,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,"Bakso Ikan Asli ""Alie""",-6.138494500095,106.8689980333936,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Akai 45 Tio Ciu Rest,-6.141618302943762,106.80851752830532,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Bakmi Alot Kota Bunga,-6.1368485412168665,106.86617341879804,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Bakmi Ba lont,-6.142158651574112,106.81370398906243,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Bakso Pak Pur,-6.154834249678104,106.8540172523285,Indonesian Meatball Place
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Pochajjang Korean BBQ,-6.148408,106.826821,Korean Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Duren medan Acin,-6.149245761561078,106.82264559260094,Burrito Place
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Mie Tarempa,-6.148623620208492,106.83199711039343,Indonesian Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Bubur Aguan,-6.148602754346078,106.81853394162988,Soup Place
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Kwetiaw Sapi 78 Mangga Besar,-6.14889293412637,106.82545423223245,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Hoka Hoka Bento,-6.148361393817511,106.82439777360696,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Restaurant Garuda,-6.153765028458682,106.81795774845965,Padangnese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Top Yammie,-6.14684068667808,106.81786518891325,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Bakmi Orpa,-6.135973307943833,106.80809820847726,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Bakmi GM,-6.154986170647095,106.81785260541413,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Chung Hua,-6.1407869411840705,106.8542572153438,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Kuo Tieh Santong 68,-6.141242697529374,106.81269037527461,Dumpling Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Kwetiau Sapi 'AKHIANG 79',-6.14590368662884,106.81575876853842,Asian Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Sun City Restaurant and Luxury Club,-6.145805948117324,106.81692453866737,Dim Sum Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Depot 3.6.9.,-6.149029868264828,106.82204246520996,Dumpling Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Hay Thien,-6.147954850138737,106.81849006219618,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Kopi Es Tak Kie,-6.141266595043537,106.81359320891191,Coffee Shop
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Bakmi Pinangsari,-6.140062044493073,106.8170968019292,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Bakmie Boy - Mangga Besar,-6.153069196833855,106.82641286768525,Asian Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Nasi Uduk Ibu Sum,-6.137096252997203,106.81984752334195,Javanese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Bakmi Ahau 38,-6.149370513060492,106.82114426180893,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Tio Ciu 78,-6.148826581986638,106.82511150952261,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Kuetiaw Sapi Aciap,-6.149416219446371,106.82016484729046,Asian Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PADEMANGAN,-6.1285740069835,106.84031463024,Bakso Rudy,-6.145096775646198,106.83758323868591,Indonesian Meatball Place
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,Angke Restaurant & Function Hall,-6.1166673,106.75784,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,AW Kitchen by Akira Watanabe,-6.109013314231946,106.74017652826963,Italian Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,Bakmi pejagalan AMI,-6.12861739803734,106.75401332375438,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,Thai Street,-6.1277995,106.79108,Thai Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,Bakmi Shanghai,-6.117119515469091,106.78212891415464,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,Fish Village,-6.115617,106.793144,Seafood Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,May Star Restaurant,-6.12711718021977,106.79065103604444,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,Pandan Bistro,-6.118019679067958,106.78838610649107,Seafood Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,Lau Lim Mee Pok,-6.110763,106.741356,Noodle House
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,Pizza Hut,-6.1242210793033065,106.78157997001249,Pizza Place
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,Bornga Express 본가,-6.127544434878399,106.79094483189377,Korean Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,One Dimsum,-6.111164,106.776883,Dim Sum Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,Heavensbee,-6.127920178574757,106.7909425276258,Italian Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,Shao Kao,-6.11237342788852,106.74389851271194,BBQ Joint
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,Shaburi,-6.126808950149641,106.79063018033395,Shabu-Shabu Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,Singapore Kwetiaw Kerang & Seafood,-6.1259642398202585,106.78812751013972,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,Hai Shien Fang,-6.097691,106.79088,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA UTARA,PENJARINGAN,-6.1171337549693,106.76070845948,Ming FA Bak Chor Mee,-6.1029124,106.74111,Noodle House
